location,Basel
20230930T1400,22.260244
20230930T1500,22.250246
20230930T1600,21.420246
20230930T1700,19.280245
20230930T1800,16.830246
20230930T1900,14.440246
20230930T2000,14.140245
20230930T2100,13.410245
20230930T2200,13.240245
20230930T2300,12.650246
20231001T0000,11.820246
20231001T0100,11.030245
20231001T0200,10.710245
20231001T0300,10.150246
20231001T0400,9.430245
20231001T0500,9.100245
20231001T0600,9.660245
20231001T0700,12.320246
20231001T0800,15.520246
20231001T0900,18.180244
20231001T1000,20.200245
20231001T1100,22.170246
20231001T1200,23.780245
20231001T1300,24.670246
20231001T1400,25.180244
20231001T1500,25.220245
20231001T1600,24.210245
20231001T1700,23.400246
20231001T1800,20.990246
20231001T1900,17.160246
20231001T2000,15.480246
20231001T2100,14.430245
20231001T2200,14.450245
20231001T2300,13.870245
20231002T0000,13.080245
20231002T0100,12.700245
20231002T0200,11.940246
20231002T0300,11.460245
20231002T0400,11.120245
20231002T0500,10.640245
20231002T0600,10.820246
20231002T0700,13.510245
20231002T0800,16.490246
20231002T0900,19.370245
20231002T1000,22.020245
20231002T1100,24.460245
20231002T1200,26.120245
20231002T1300,27.290245
20231002T1400,27.850245
20231002T1500,27.730246
20231002T1600,26.410246
20231002T1700,22.060246
20231002T1800,19.310246
20231002T1900,17.820246
20231002T2000,16.760244
20231002T2100,15.830245
20231002T2200,15.610246
20231002T2300,14.910245
20231003T0000,14.670245
20231003T0100,14.580245
20231003T0200,14.470245
20231003T0300,14.430245
20231003T0400,14.450245
20231003T0500,14.470245
20231003T0600,14.910245
20231003T0700,17.350245
20231003T0800,20.220245
20231003T0900,22.570246
20231003T1000,24.110245
20231003T1100,25.000246
20231003T1200,25.610245
20231003T1300,25.220245
20231003T1400,23.800245
20231003T1500,22.930244
20231003T1600,20.750246
20231003T1700,18.990246
20231003T1800,17.980246
20231003T1900,16.460245
20231003T2000,15.840245
20231003T2100,14.800245
20231003T2200,14.070246
20231003T2300,13.190246
20231004T0000,12.980246
20231004T0100,13.440246
20231004T0200,13.590245
20231004T0300,12.940246
20231004T0400,12.570246
20231004T0500,11.970245
20231004T0600,10.580245
20231004T0700,12.340245
20231004T0800,14.150246
20231004T0900,16.130245
20231004T1000,17.730246
20231004T1100,19.020245
20231004T1200,19.450245
20231004T1300,19.920246
20231004T1400,19.900246
20231004T1500,19.550245
20231004T1600,18.560246
20231004T1700,16.010246
20231004T1800,13.610246
20231004T1900,12.900246
20231004T2000,12.350245
20231004T2100,11.280245
20231004T2200,10.200245
20231004T2300,9.690246
20231005T0000,9.620245
20231005T0100,9.380245
20231005T0200,9.170245
20231005T0300,9.200245
20231005T0400,9.820246
20231005T0500,10.000245
20231005T0600,10.130245
20231005T0700,10.700245
20231005T0800,12.0602455
20231005T0900,14.040245
20231005T1000,16.190247
20231005T1100,17.730246
20231005T1200,18.880245
20231005T1300,19.580246
20231005T1400,19.620245
20231005T1500,19.210245
20231005T1600,18.240246
20231005T1700,16.220245
20231005T1800,14.270246
20231005T1900,12.680245
20231005T2000,10.850245
20231005T2100,9.510245
20231005T2200,8.930245
20231005T2300,8.150246
20231006T0000,7.960245
20231006T0100,7.730245
20231006T0200,7.1002455
20231006T0300,6.670245
20231006T0400,6.1802454
20231006T0500,5.9702454
20231006T0600,5.690245
20231006T0700,8.800245
20231006T0800,11.940246
20231006T0900,14.440246
20231006T1000,16.620245
20231006T1100,18.630245
20231006T1200,20.240246
20231006T1300,21.410246
20231006T1400,21.760244
20231006T1500,21.610245
20231006T1600,20.530245
20231006T1700,18.990246
20231006T1800,15.980246
20231006T1900,13.570246
20231006T2000,11.490245
20231006T2100,9.160245
20231006T2200,8.320246
20231006T2300,7.880245
20231007T0000,7.630245
20231007T0100,7.0902452
20231007T0200,6.4102454
20231007T0300,6.400245
20231007T0400,6.110245
20231007T0500,6.0702453
20231007T0600,5.9902453
20231007T0700,9.100245
20231007T0800,12.590245
20231007T0900,15.550245
20231007T1000,18.690245
20231007T1100,20.760244
20231007T1200,22.360245
20231007T1300,23.500246
20231007T1400,24.240246
20231007T1500,24.190245
20231007T1600,22.210245
20231007T1700,19.190245
20231007T1800,17.110245
20231007T1900,13.360246
20231007T2000,12.090245
20231007T2100,11.8102455
20231007T2200,11.260245
20231007T2300,10.920245
20231008T0000,10.450245
20231008T0100,10.380245
20231008T0200,10.120245
20231008T0300,9.780245
20231008T0400,9.3102455
20231008T0500,9.170245
20231008T0600,9.260245
20231008T0700,12.080245
20231008T0800,15.510245
20231008T0900,18.970245
20231008T1000,21.620245
20231008T1100,23.960245
20231008T1200,25.710245
20231008T1300,26.580246
20231008T1400,27.040245
20231008T1500,26.920246
20231008T1600,26.020245
20231008T1700,22.280245
20231008T1800,18.400246
20231008T1900,15.100245
20231008T2000,14.490245
20231008T2100,13.800245
20231008T2200,13.390245
20231008T2300,12.760245
20231009T0000,12.410245
20231009T0100,12.010245
20231009T0200,11.680245
20231009T0300,11.250245
20231009T0400,11.120245
20231009T0500,11.220245
20231009T0600,11.130245
20231009T0700,13.570246
20231009T0800,16.890245
20231009T0900,20.210245
20231009T1000,23.020245
20231009T1100,24.650246
20231009T1200,25.780245
20231009T1300,26.580246
20231009T1400,26.820246
20231009T1500,26.630245
20231009T1600,25.050245
20231009T1700,23.920246
20231009T1800,21.110245
20231009T1900,17.750246
20231009T2000,16.990246
20231009T2100,16.030245
20231009T2200,15.480246
20231009T2300,14.440246
20231010T0000,13.610246
20231010T0100,12.850245
20231010T0200,11.960245
20231010T0300,11.630245
20231010T0400,11.450245
20231010T0500,11.100245
20231010T0600,11.150246
20231010T0700,13.470245
20231010T0800,16.560246
20231010T0900,19.320246
20231010T1000,21.600245
20231010T1100,23.480246
20231010T1200,25.020245
20231010T1300,25.740246
20231010T1400,26.010244
20231010T1500,25.680244
20231010T1600,24.300245
20231010T1700,21.260244
20231010T1800,17.970245
20231010T1900,14.880245
20231010T2000,13.660245
20231010T2100,13.000245
20231010T2200,13.000245
20231010T2300,12.410245
20231011T0000,11.790245
20231011T0100,11.180245
20231011T0200,10.550245
20231011T0300,9.990245
20231011T0400,9.680245
20231011T0500,9.800245
20231011T0600,9.840245
20231011T0700,12.270246
20231011T0800,16.290245
20231011T0900,19.470245
20231011T1000,22.140245
20231011T1100,24.090246
20231011T1200,25.430244
20231011T1300,26.140245
20231011T1400,26.490246
20231011T1500,26.190245
20231011T1600,25.490246
20231011T1700,22.470245
20231011T1800,19.200245
20231011T1900,16.820246
20231011T2000,15.940246
20231011T2100,15.320246
20231011T2200,14.980246
20231011T2300,14.500245
20231012T0000,13.840245
20231012T0100,13.390245
20231012T0200,13.050245
20231012T0300,13.050245
20231012T0400,12.740245
20231012T0500,12.380245
20231012T0600,12.400246
20231012T0700,14.630245
20231012T0800,17.890245
20231012T0900,20.540245
20231012T1000,22.840246
20231012T1100,24.780245
20231012T1200,26.190245
20231012T1300,26.470245
20231012T1400,26.300245
20231012T1500,25.850245
20231012T1600,24.250246
20231012T1700,21.210245
20231012T1800,19.490246
20231012T1900,18.610245
20231012T2000,17.720245
20231012T2100,17.250246
20231012T2200,17.340246
20231012T2300,16.160246
20231013T0000,15.350245
20231013T0100,14.190246
20231013T0200,13.300245
20231013T0300,12.600245
20231013T0400,12.460245
20231013T0500,12.360246
20231013T0600,12.050245
20231013T0700,13.980246
20231013T0800,17.560246
20231013T0900,20.760244
20231013T1000,23.570246
20231013T1100,25.510244
20231013T1200,26.840246
20231013T1300,27.690245
20231013T1400,28.120245
20231013T1500,27.660246
20231013T1600,26.000246
20231013T1700,23.060246
20231013T1800,21.370245
20231013T1900,21.150246
20231013T2000,21.590246
20231013T2100,21.680244
20231013T2200,22.440245
20231013T2300,22.380245
20231014T0000,22.030245
20231014T0100,20.990246
20231014T0200,20.320246
20231014T0300,19.600245
20231014T0400,19.150246
20231014T0500,18.580246
20231014T0600,17.970245
20231014T0700,17.910246
20231014T0800,18.190245
20231014T0900,18.560246
20231014T1000,18.570246
20231014T1100,16.660246
20231014T1200,16.280245
20231014T1300,15.710245
20231014T1400,14.720245
20231014T1500,14.110246
20231014T1600,13.700245
20231014T1700,12.950245
20231014T1800,12.410245
20231014T1900,11.910245
20231014T2000,11.680245
20231014T2100,10.940246
20231014T2200,10.270246
20231014T2300,10.550245
20231015T0000,10.3102455
20231015T0100,10.410245
20231015T0200,10.610246
20231015T0300,10.350245
20231015T0400,10.010245
20231015T0500,10.360246
20231015T0600,10.200245
20231015T0700,10.350245
20231015T0800,11.250245
20231015T0900,11.990245
20231015T1000,12.670245
20231015T1100,13.170245
20231015T1200,13.3102455
20231015T1300,12.8102455
20231015T1400,13.240245
20231015T1500,13.030245
20231015T1600,12.0602455
20231015T1700,9.370245
20231015T1800,8.120246
20231015T1900,6.940245
20231015T2000,6.4702454
20231015T2100,6.190245
20231015T2200,5.1602454
20231015T2300,5.0602455
20231016T0000,4.920245
20231016T0100,4.3302455
20231016T0200,3.9902453
20231016T0300,3.9102454
20231016T0400,3.4802456
20231016T0500,3.0502453
20231016T0600,2.6502452
20231016T0700,4.5102453
20231016T0800,6.7802453
20231016T0900,8.830245
20231016T1000,10.620245
20231016T1100,12.270246
20231016T1200,13.380245
20231016T1300,14.150246
20231016T1400,14.510245
20231016T1500,14.230246
20231016T1600,12.340245
20231016T1700,9.480246
20231016T1800,8.410246
20231016T1900,7.360245
20231016T2000,7.1002455
20231016T2100,6.0302453
20231016T2200,5.040245
20231016T2300,4.8402452
20231017T0000,5.0602455
20231017T0100,4.610245
20231017T0200,4.4502454
20231017T0300,4.3102455
20231017T0400,3.9902453
20231017T0500,3.5302453
20231017T0600,3.5902452
20231017T0700,5.150245
20231017T0800,7.420245
20231017T0900,9.120245
20231017T1000,10.350245
20231017T1100,12.120245
20231017T1200,13.5602455
20231017T1300,14.540245
20231017T1400,15.250245
20231017T1500,15.180245
20231017T1600,13.020246
20231017T1700,10.530245
20231017T1800,9.160245
20231017T1900,8.640245
20231017T2000,8.080246
20231017T2100,7.460245
20231017T2200,7.500245
20231017T2300,7.250245
20231018T0000,7.2802453
20231018T0100,7.3302455
20231018T0200,7.380245
20231018T0300,7.7802453
20231018T0400,7.940245
20231018T0500,8.380245
20231018T0600,8.090245
20231018T0700,9.070246
20231018T0800,10.020246
20231018T0900,10.340245
20231018T1000,11.0602455
20231018T1100,11.980246
20231018T1200,13.150246
20231018T1300,13.250245
20231018T1400,13.160245
20231018T1500,12.710245
20231018T1600,12.420245
20231018T1700,12.440246
20231018T1800,11.750245
20231018T1900,11.770246
20231018T2000,11.600245
20231018T2100,11.700245
20231018T2200,12.190246
20231018T2300,12.110246
20231019T0000,12.150246
20231019T0100,12.630245
20231019T0200,12.870245
20231019T0300,12.630245
20231019T0400,12.320246
20231019T0500,12.020246
20231019T0600,11.860246
20231019T0700,12.190246
20231019T0800,13.250245
20231019T0900,13.8102455
20231019T1000,14.880245
20231019T1100,16.120245
20231019T1200,16.170246
20231019T1300,16.560246
20231019T1400,16.750246
20231019T1500,16.810246
20231019T1600,16.010246
20231019T1700,15.190246
20231019T1800,14.920245
20231019T1900,14.890245
20231019T2000,14.900246
20231019T2100,14.540245
20231019T2200,14.770246
20231019T2300,14.410245
20231020T0000,14.260245
20231020T0100,14.010245
20231020T0200,13.920245
20231020T0300,14.150246
20231020T0400,14.410245
20231020T0500,14.270246
20231020T0600,14.220245
20231020T0700,14.690246
20231020T0800,15.230246
20231020T0900,15.510245
20231020T1000,15.690246
20231020T1100,15.670245
20231020T1200,15.730246
20231020T1300,15.760245
20231020T1400,15.840245
20231020T1500,15.750245
20231020T1600,15.110246
20231020T1700,13.870245
20231020T1800,13.520246
20231020T1900,13.440246
20231020T2000,13.450245
20231020T2100,12.950245
20231020T2200,14.350245
20231020T2300,14.990245
20231021T0000,14.400246
20231021T0100,14.520246
20231021T0200,14.650246
20231021T0300,14.860246
20231021T0400,14.690246
20231021T0500,14.140245
20231021T0600,13.570246
20231021T0700,13.680245
20231021T0800,14.360246
20231021T0900,14.870245
20231021T1000,15.8102455
20231021T1100,16.580246
20231021T1200,17.330246
20231021T1300,18.000246
20231021T1400,17.990246
20231021T1500,17.610245
20231021T1600,15.900246
20231021T1700,15.020246
20231021T1800,13.220245
20231021T1900,11.610246
20231021T2000,10.850245
20231021T2100,10.300245
20231021T2200,10.550245
20231021T2300,10.480246
20231022T0000,10.340245
20231022T0100,10.180245
20231022T0200,9.490245
20231022T0300,9.400246
20231022T0400,9.390245
20231022T0500,9.080245
20231022T0600,8.880245
20231022T0700,9.990245
20231022T0800,12.270246
20231022T0900,13.890245
20231022T1000,15.170245
20231022T1100,16.000246
20231022T1200,16.640245
20231022T1300,16.970245
20231022T1400,16.850245
20231022T1500,16.170246
20231022T1600,13.950245
20231022T1700,11.880245
20231022T1800,10.8102455
20231022T1900,9.970245
20231022T2000,9.350245
20231022T2100,8.820246
20231022T2200,8.460245
20231022T2300,8.330246
20231023T0000,8.140245
20231023T0100,7.520245
20231023T0200,7.3102455
20231023T0300,6.9502454
20231023T0400,6.8002453
20231023T0500,6.940245
20231023T0600,7.1802454
20231023T0700,8.330246
20231023T0800,9.170245
20231023T0900,10.170245
20231023T1000,10.410245
20231023T1100,11.170245
20231023T1200,11.980246
20231023T1300,13.040245
20231023T1400,13.880245
20231023T1500,14.030245
20231023T1600,12.610246
20231023T1700,11.550245
20231023T1800,11.020246
20231023T1900,11.190246
20231023T2000,11.110246
20231023T2100,10.690246
20231023T2200,10.960245
20231023T2300,10.830245
20231024T0000,10.980246
20231024T0100,10.890245
20231024T0200,10.510245
20231024T0300,10.340245
20231024T0400,10.570246
20231024T0500,11.040245
20231024T0600,11.280245
20231024T0700,11.610246
20231024T0800,11.890245
20231024T0900,12.020246
20231024T1000,12.680245
20231024T1100,13.270246
20231024T1200,13.950245
20231024T1300,14.120245
20231024T1400,13.850245
20231024T1500,13.650246
20231024T1600,13.140245
20231024T1700,12.110246
20231024T1800,11.670245
20231024T1900,11.330245
20231024T2000,10.070246
20231024T2100,9.880245
20231024T2200,9.770246
20231024T2300,9.430245
20231025T0000,9.240245
20231025T0100,8.630245
20231025T0200,8.440246
20231025T0300,8.800245
20231025T0400,9.170245
20231025T0500,9.550245
20231025T0600,9.700245
20231025T0700,9.970245
20231025T0800,11.440246
20231025T0900,12.570246
20231025T1000,13.8102455
20231025T1100,15.110246
20231025T1200,14.590245
20231025T1300,14.430245
20231025T1400,14.860246
20231025T1500,15.150246
20231025T1600,15.150246
20231025T1700,14.860246
20231025T1800,14.210245
20231025T1900,13.470245
20231025T2000,13.050245
20231025T2100,12.840245
20231025T2200,12.640245
20231025T2300,12.370245
20231026T0000,12.320246
20231026T0100,11.760245
20231026T0200,11.760245
20231026T0300,12.030245
20231026T0400,11.940246
20231026T0500,11.750245
20231026T0600,12.000245
20231026T0700,12.850245
20231026T0800,14.190246
20231026T0900,14.870245
20231026T1000,15.660245
20231026T1100,16.170246
20231026T1200,15.930245
20231026T1300,15.490245
20231026T1400,14.820246
20231026T1500,13.950245
20231026T1600,13.0602455
20231026T1700,12.130245
20231026T1800,11.670245
20231026T1900,11.390245
20231026T2000,11.070246
20231026T2100,10.880245
20231026T2200,10.740245
20231026T2300,10.570246
20231027T0000,10.330245
20231027T0100,10.3102455
20231027T0200,10.300245
20231027T0300,10.740245
20231027T0400,11.270246
20231027T0500,11.640245
20231027T0600,11.670245
20231027T0700,11.540245
20231027T0800,11.940246
20231027T0900,11.970245
20231027T1000,12.500245
20231027T1100,13.200245
20231027T1200,13.860246
20231027T1300,14.190246
20231027T1400,14.580245
20231027T1500,14.440246
20231027T1600,13.0602455
20231027T1700,10.880245
20231027T1800,11.050245
20231027T1900,11.860246
20231027T2000,11.210245
20231027T2100,11.230246
20231027T2200,10.900246
20231027T2300,10.890245
20231028T0000,10.710245
20231028T0100,10.820246
20231028T0200,10.720245
20231028T0300,10.980246
20231028T0400,10.880245
20231028T0500,11.0602455
20231028T0600,11.340245
20231028T0700,11.5602455
20231028T0800,12.660245
20231028T0900,14.090245
20231028T1000,15.120245
20231028T1100,14.760245
20231028T1200,15.570246
20231028T1300,16.250246
20231028T1400,16.260246
20231028T1500,16.320246
20231028T1600,15.180245
20231028T1700,13.890245
20231028T1800,13.390245
20231028T1900,12.910245
20231028T2000,12.580245
20231028T2100,12.280245
20231028T2200,11.780245
20231028T2300,11.180245
20231029T0000,10.850245
20231029T0100,10.540245
20231029T0200,10.080245
20231029T0300,10.170245
20231029T0400,10.110246
20231029T0500,9.860246
20231029T0600,9.600245
20231029T0700,10.090245
20231029T0800,11.690246
20231029T0900,12.980246
20231029T1000,13.360246
20231029T1100,14.990245
20231029T1200,15.710245
20231029T1300,16.410246
20231029T1400,16.680244
20231029T1500,16.910246
20231029T1600,16.640245
20231029T1700,15.050245
20231029T1800,15.430245
20231029T1900,14.410245
20231029T2000,13.390245
20231029T2100,12.740245
20231029T2200,12.230246
20231029T2300,11.630245
20231030T0000,10.720245
20231030T0100,9.880245
20231030T0200,9.460245
20231030T0300,9.040245
20231030T0400,8.400246
20231030T0500,8.250245
20231030T0600,8.770246
20231030T0700,9.040245
20231030T0800,10.350245
20231030T0900,11.540245
20231030T1000,12.870245
20231030T1100,13.900246
20231030T1200,14.460245
20231030T1300,14.690246
20231030T1400,14.390245
20231030T1500,13.970245
20231030T1600,13.550245
20231030T1700,13.670245
20231030T1800,12.500245
20231030T1900,12.710245
20231030T2000,12.220245
20231030T2100,11.950245
20231030T2200,12.030245
20231030T2300,11.820246
20231031T0000,11.530245
20231031T0100,11.090245
20231031T0200,10.820246
20231031T0300,10.960245
20231031T0400,10.550245
20231031T0500,10.300245
20231031T0600,10.160245
20231031T0700,10.340245
20231031T0800,10.920245
20231031T0900,11.500245
20231031T1000,12.980246
20231031T1100,13.410245
20231031T1200,12.890245
20231031T1300,12.540245
20231031T1400,12.240245
20231031T1500,12.520246
20231031T1600,12.430245
20231031T1700,12.150246
20231031T1800,11.750245
20231031T1900,11.500245
20231031T2000,11.130245
20231031T2100,10.660245
20231031T2200,10.090245
20231031T2300,9.670245
20231101T0000,9.3102455
20231101T0100,8.820246
20231101T0200,8.200246
20231101T0300,7.650245
20231101T0400,7.040245
20231101T0500,6.5902452
20231101T0600,6.3202453
20231101T0700,6.440245
20231101T0800,8.250245
20231101T0900,10.030245
20231101T1000,11.270246
20231101T1100,12.200245
20231101T1200,13.140245
20231101T1300,13.780245
20231101T1400,13.480246
20231101T1500,13.080245
20231101T1600,11.620245
20231101T1700,11.800245
20231101T1800,11.280245
20231101T1900,10.700245
20231101T2000,9.150246
20231101T2100,8.500245
20231101T2200,8.350245
20231101T2300,8.880245
20231102T0000,7.5102453
20231102T0100,7.4102454
20231102T0200,8.590245
20231102T0300,8.710245
20231102T0400,8.980246
20231102T0500,9.180245
20231102T0600,8.850245
20231102T0700,8.820246
20231102T0800,9.150246
20231102T0900,10.220245
20231102T1000,10.570246
20231102T1100,11.040245
20231102T1200,10.630245
20231102T1300,10.700245
20231102T1400,10.590245
20231102T1500,10.780245
20231102T1600,10.480246
20231102T1700,9.820246
20231102T1800,9.630245
20231102T1900,9.470245
20231102T2000,8.900246
20231102T2100,8.410246
20231102T2200,6.500245
20231102T2300,6.5302453
20231103T0000,6.8302455
20231103T0100,7.2602453
20231103T0200,7.520245
20231103T0300,7.520245
20231103T0400,7.6002455
20231103T0500,7.5902452
20231103T0600,7.5802455
20231103T0700,7.520245
20231103T0800,7.6002455
20231103T0900,8.040245
20231103T1000,8.930245
20231103T1100,9.600245
20231103T1200,9.850245
20231103T1300,10.010245
20231103T1400,10.030245
20231103T1500,9.8102455
20231103T1600,9.400246
20231103T1700,7.3302455
20231103T1800,6.4502454
20231103T1900,6.1802454
20231103T2000,6.0302453
20231103T2100,6.3902454
20231103T2200,6.710245
20231103T2300,7.1202455
20231104T0000,7.440245
20231104T0100,7.7202454
20231104T0200,7.6002455
20231104T0300,7.5302453
20231104T0400,7.630245
20231104T0500,7.710245
20231104T0600,7.1402454
20231104T0700,7.020245
20231104T0800,8.130245
20231104T0900,8.750245
20231104T1000,8.950245
20231104T1100,9.610246
20231104T1200,9.3102455
20231104T1300,9.030245
20231104T1400,9.140245
20231104T1500,9.010245
20231104T1600,9.970245
20231104T1700,10.5602455
20231104T1800,10.500245
20231104T1900,10.270246
20231104T2000,10.220245
20231104T2100,10.490245
20231104T2200,11.470245
20231104T2300,11.840245
20231105T0000,12.010245
20231105T0100,12.250245
20231105T0200,12.340245
20231105T0300,11.840245
20231105T0400,11.690246
20231105T0500,11.760245
20231105T0600,11.460245
20231105T0700,11.050245
20231105T0800,10.680245
20231105T0900,11.100245
20231105T1000,12.290245
20231105T1100,12.450245
20231105T1200,12.960245
20231105T1300,12.840245
20231105T1400,12.510245
20231105T1500,12.160245
20231105T1600,12.120245
20231105T1700,11.550245
20231105T1800,11.680245
20231105T1900,11.490245
20231105T2000,11.330245
20231105T2100,11.010245
20231105T2200,10.850245
20231105T2300,10.8102455
20231106T0000,10.780245
20231106T0100,10.770246
20231106T0200,10.730246
20231106T0300,10.680245
20231106T0400,10.870245
20231106T0500,10.750245
20231106T0600,10.120245
20231106T0700,10.440246
20231106T0800,11.010245
20231106T0900,11.770246
20231106T1000,12.120245
20231106T1100,12.240245
20231106T1200,12.830245
20231106T1300,12.760245
20231106T1400,12.710245
20231106T1500,11.750245
20231106T1600,10.660245
20231106T1700,10.160245
20231106T1800,9.5602455
20231106T1900,9.350245
20231106T2000,8.790245
20231106T2100,8.340245
20231106T2200,8.330246
20231106T2300,8.660245
20231107T0000,8.350245
20231107T0100,8.170245
20231107T0200,7.8902454
20231107T0300,8.460245
20231107T0400,8.360246
20231107T0500,8.710245
20231107T0600,8.580245
20231107T0700,8.680245
20231107T0800,9.280245
20231107T0900,9.800245
20231107T1000,9.980246
20231107T1100,10.150246
20231107T1200,9.400246
20231107T1300,9.380245
20231107T1400,9.430245
20231107T1500,9.3102455
20231107T1600,8.620245
20231107T1700,7.690245
20231107T1800,7.3302455
20231107T1900,6.5102453
20231107T2000,5.9702454
20231107T2100,5.7002454
20231107T2200,5.4502454
20231107T2300,5.1602454
20231108T0000,5.3302455
20231108T0100,4.980245
20231108T0200,4.960245
20231108T0300,5.040245
20231108T0400,5.5102453
20231108T0500,5.8202453
20231108T0600,6.2402453
20231108T0700,6.5702453
20231108T0800,7.290245
20231108T0900,8.260245
20231108T1000,9.950245
20231108T1100,10.900246
20231108T1200,11.800245
20231108T1300,12.320246
20231108T1400,12.380245
20231108T1500,12.050245
20231108T1600,10.520246
20231108T1700,6.610245
20231108T1800,5.8102455
20231108T1900,5.1002455
20231108T2000,4.2802453
20231108T2100,3.7602453
20231108T2200,3.8102455
20231108T2300,3.6902456
20231109T0000,4.0102453
20231109T0100,3.7702456
20231109T0200,3.8902454
20231109T0300,4.2102456
20231109T0400,4.8002453
20231109T0500,5.3302455
20231109T0600,6.0902452
20231109T0700,6.770245
20231109T0800,7.650245
20231109T0900,8.370246
20231109T1000,10.050245
20231109T1100,10.380245
20231109T1200,10.260245
20231109T1300,9.980246
20231109T1400,9.710245
20231109T1500,9.690246
20231109T1600,9.790245
20231109T1700,9.720245
20231109T1800,9.660245
20231109T1900,9.170245
20231109T2000,9.350245
20231109T2100,9.520246
20231109T2200,9.650246
20231109T2300,9.590245
20231110T0000,9.250245
20231110T0100,8.910245
20231110T0200,8.740245
20231110T0300,8.600245
20231110T0400,8.420245
20231110T0500,8.180245
20231110T0600,8.100245
20231110T0700,7.960245
20231110T0800,8.0602455
20231110T0900,8.390245
20231110T1000,9.300245
20231110T1100,9.8102455
20231110T1200,10.380245
20231110T1300,10.670245
20231110T1400,10.540245
20231110T1500,10.280245
20231110T1600,9.790245
20231110T1700,9.330245
20231110T1800,9.200245
20231110T1900,8.940246
20231110T2000,8.750245
20231110T2100,8.510245
20231110T2200,8.720245
20231110T2300,8.630245
20231111T0000,8.660245
20231111T0100,8.270246
20231111T0200,7.9902453
20231111T0300,7.500245
20231111T0400,7.0502453
20231111T0500,7.0602455
20231111T0600,6.9302454
20231111T0700,6.710245
20231111T0800,7.3202453
20231111T0900,7.610245
20231111T1000,8.400246
20231111T1100,8.400246
20231111T1200,8.270246
20231111T1300,8.630245
20231111T1400,8.150246
20231111T1500,8.070246
20231111T1600,7.3202453
20231111T1700,6.900245
20231111T1800,6.730245
20231111T1900,6.380245
20231111T2000,5.8002453
20231111T2100,5.360245
20231111T2200,4.2602453
20231111T2300,4.130245
20231112T0000,2.5702453
20231112T0100,2.3702455
20231112T0200,2.1402454
20231112T0300,2.4602454
20231112T0400,2.8902454
20231112T0500,3.6802454
20231112T0600,4.0802455
20231112T0700,4.3202453
20231112T0800,4.2602453
20231112T0900,4.0302453
20231112T1000,4.0202456
20231112T1100,3.7402453
20231112T1200,3.4602456
20231112T1300,3.6902456
20231112T1400,5.270245
20231112T1500,7.5802455
20231112T1600,9.140245
20231112T1700,10.520246
20231112T1800,10.740245
20231112T1900,11.040245
20231112T2000,11.230246
20231112T2100,11.230246
20231112T2200,11.040245
20231112T2300,11.380245
20231113T0000,11.960245
20231113T0100,12.580245
20231113T0200,12.740245
20231113T0300,12.670245
20231113T0400,12.190246
20231113T0500,11.8102455
20231113T0600,12.080245
20231113T0700,13.200245
20231113T0800,13.880245
20231113T0900,14.430245
20231113T1000,14.860246
20231113T1100,15.300245
20231113T1200,14.900246
20231113T1300,15.330245
20231113T1400,15.990245
20231113T1500,16.180246
20231113T1600,15.5602455
20231113T1700,15.230246
20231113T1800,15.490245
20231113T1900,15.700245
20231113T2000,16.160246
20231113T2100,16.110247
20231113T2200,15.820246
20231113T2300,15.550245
20231114T0000,15.080245
20231114T0100,14.320246
20231114T0200,13.460245
20231114T0300,12.610246
20231114T0400,11.820246
20231114T0500,11.170245
20231114T0600,11.010245
20231114T0700,11.090245
20231114T0800,11.440246
20231114T0900,11.780245
20231114T1000,12.120245
20231114T1100,11.770246
20231114T1200,11.250245
20231114T1300,10.710245
20231114T1400,10.420245
20231114T1500,10.360246
20231114T1600,11.030245
20231114T1700,12.150246
20231114T1800,12.510245
20231114T1900,12.5602455
20231114T2000,12.580245
20231114T2100,12.190246
20231114T2200,11.900246
20231114T2300,11.670245
20231115T0000,11.330245
20231115T0100,11.150246
20231115T0200,10.780245
20231115T0300,10.490245
20231115T0400,10.490245
20231115T0500,10.490245
20231115T0600,10.250245
20231115T0700,10.110246
20231115T0800,10.350245
20231115T0900,10.900246
20231115T1000,11.050245
20231115T1100,11.490245
20231115T1200,11.430245
20231115T1300,11.5602455
20231115T1400,11.650246
20231115T1500,11.150246
20231115T1600,10.0602455
20231115T1700,9.520246
20231115T1800,9.270246
20231115T1900,9.010245
20231115T2000,8.330246
20231115T2100,7.960245
20231115T2200,7.290245
20231115T2300,7.1602454
20231116T0000,7.0702453
20231116T0100,6.500245
20231116T0200,6.4302454
20231116T0300,5.6602454
20231116T0400,5.5902452
20231116T0500,5.3902454
20231116T0600,5.2802453
20231116T0700,5.230245
20231116T0800,6.0102453
20231116T0900,6.7402453
20231116T1000,8.070246
20231116T1100,9.580245
20231116T1200,9.570246
20231116T1300,9.390245
20231116T1400,9.820246
20231116T1500,9.690246
20231116T1600,9.780245
20231116T1700,11.580245
20231116T1800,12.140245
20231116T1900,12.210245
20231116T2000,12.140245
20231116T2100,11.880245
20231116T2200,11.480246
20231116T2300,10.360246
20231117T0000,9.050245
20231117T0100,8.220245
20231117T0200,7.7802453
20231117T0300,7.5502453
20231117T0400,7.3302455
20231117T0500,7.1402454
20231117T0600,7.130245
20231117T0700,7.0502453
20231117T0800,7.020245
20231117T0900,7.250245
20231117T1000,7.920245
20231117T1100,8.120246
20231117T1200,8.260245
20231117T1300,8.270246
20231117T1400,8.210245
